acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.00777,https://api.spotify.com/v1/audio-analysis/3BmjRmFTESgWZLPSVGp8aG,0.535,175373,0.951,3BmjRmFTESgWZLPSVGp8aG,0.0,3,0.0669,-3.324,0,0.18,160.102,4,https://api.spotify.com/v1/tracks/3BmjRmFTESgWZLPSVGp8aG,audio_features,spotify:track:3BmjRmFTESgWZLPSVGp8aG,0.723
0.0948,https://api.spotify.com/v1/audio-analysis/2sBHQfX9QxJwGcdutAj6Pj,0.683,189057,0.854,2sBHQfX9QxJwGcdutAj6Pj,0.0,2,0.267,-3.915,1,0.196,92.006,4,https://api.spotify.com/v1/tracks/2sBHQfX9QxJwGcdutAj6Pj,audio_features,spotify:track:2sBHQfX9QxJwGcdutAj6Pj,0.131
0.0142,https://api.spotify.com/v1/audio-analysis/6xtQ23d8GEXgcxyUKPtwc5,0.636,183973,0.884,6xtQ23d8GEXgcxyUKPtwc5,0.0,7,0.253,-4.743,1,0.0584,109.16,4,https://api.spotify.com/v1/tracks/6xtQ23d8GEXgcxyUKPtwc5,audio_features,spotify:track:6xtQ23d8GEXgcxyUKPtwc5,0.446
0.037,https://api.spotify.com/v1/audio-analysis/3R1Vu4Ws7UitwDxDHTol0P,0.729,235400,0.675,3R1Vu4Ws7UitwDxDHTol0P,0.847,1,0.0891,-6.008,1,0.187,162.126,4,https://api.spotify.com/v1/tracks/3R1Vu4Ws7UitwDxDHTol0P,audio_features,spotify:track:3R1Vu4Ws7UitwDxDHTol0P,0.654
0.436,https://api.spotify.com/v1/audio-analysis/1xpXnpIpuvzpx9jz15baJF,0.748,215067,0.392,1xpXnpIpuvzpx9jz15baJF,0.00173,9,0.124,-8.56,0,0.075,85.047,4,https://api.spotify.com/v1/tracks/1xpXnpIpuvzpx9jz15baJF,audio_features,spotify:track:1xpXnpIpuvzpx9jz15baJF,0.143
0.141,https://api.spotify.com/v1/audio-analysis/7mlkO7fkD1tJrxoqOMGzqF,0.624,227957,0.728,7mlkO7fkD1tJrxoqOMGzqF,0.0,0,0.106,-6.39,1,0.465,152.088,4,https://api.spotify.com/v1/tracks/7mlkO7fkD1tJrxoqOMGzqF,audio_features,spotify:track:7mlkO7fkD1tJrxoqOMGzqF,0.599
0.042,https://api.spotify.com/v1/audio-analysis/60IkVf7UfQXmt5CwkpcX8a,0.466,173933,0.965,60IkVf7UfQXmt5CwkpcX8a,0.0,1,0.101,-2.597,0,0.0904,95.028,3,https://api.spotify.com/v1/tracks/60IkVf7UfQXmt5CwkpcX8a,audio_features,spotify:track:60IkVf7UfQXmt5CwkpcX8a,0.453
0.188,https://api.spotify.com/v1/audio-analysis/4EbULzyWMuFx94aoIY1MlJ,0.577,257493,0.41,4EbULzyWMuFx94aoIY1MlJ,0.0,7,0.0821,-8.996,1,0.46,140.006,4,https://api.spotify.com/v1/tracks/4EbULzyWMuFx94aoIY1MlJ,audio_features,spotify:track:4EbULzyWMuFx94aoIY1MlJ,0.241
0.0715,https://api.spotify.com/v1/audio-analysis/5Od0M7jp6IODTPW0cygHgu,0.78,177027,0.476,5Od0M7jp6IODTPW0cygHgu,0.000514,8,0.222,-10.056,1,0.331,77.047,4,https://api.spotify.com/v1/tracks/5Od0M7jp6IODTPW0cygHgu,audio_features,spotify:track:5Od0M7jp6IODTPW0cygHgu,0.185
0.0455,https://api.spotify.com/v1/audio-analysis/6OocN63GLU7NF0wHdewhID,0.47,214347,0.74,6OocN63GLU7NF0wHdewhID,0.0,11,0.091,-6.093,1,0.07,84.841,4,https://api.spotify.com/v1/tracks/6OocN63GLU7NF0wHdewhID,audio_features,spotify:track:6OocN63GLU7NF0wHdewhID,0.562
0.199,https://api.spotify.com/v1/audio-analysis/12PQ6KbFqC7xCsqDV8bmpb,0.545,258398,0.659,12PQ6KbFqC7xCsqDV8bmpb,1.98e-05,7,0.0656,-7.375,1,0.091,129.818,4,https://api.spotify.com/v1/tracks/12PQ6KbFqC7xCsqDV8bmpb,audio_features,spotify:track:12PQ6KbFqC7xCsqDV8bmpb,0.458
0.412,https://api.spotify.com/v1/audio-analysis/3kEoNRT0dfLik1bbHA2QS7,0.494,276437,0.703,3kEoNRT0dfLik1bbHA2QS7,0.226,9,0.122,-6.638,1,0.0649,87.963,4,https://api.spotify.com/v1/tracks/3kEoNRT0dfLik1bbHA2QS7,audio_features,spotify:track:3kEoNRT0dfLik1bbHA2QS7,0.212
0.0015,https://api.spotify.com/v1/audio-analysis/25tbnjnjZjXIYrfgqGKxpG,0.587,223147,0.549,25tbnjnjZjXIYrfgqGKxpG,0.0,5,0.0862,-7.817,1,0.0347,89.952,4,https://api.spotify.com/v1/tracks/25tbnjnjZjXIYrfgqGKxpG,audio_features,spotify:track:25tbnjnjZjXIYrfgqGKxpG,0.364
0.167,https://api.spotify.com/v1/audio-analysis/1GOuHB20lqVyxv3GdxovPY,0.784,211685,0.608,1GOuHB20lqVyxv3GdxovPY,0.0,7,0.0871,-5.885,1,0.245,90.713,4,https://api.spotify.com/v1/tracks/1GOuHB20lqVyxv3GdxovPY,audio_features,spotify:track:1GOuHB20lqVyxv3GdxovPY,0.382
0.798,https://api.spotify.com/v1/audio-analysis/2EBJnP9vf54QE95910Lvrw,0.321,307540,0.413,2EBJnP9vf54QE95910Lvrw,0.000254,0,0.109,-9.7,1,0.038,116.336,3,https://api.spotify.com/v1/tracks/2EBJnP9vf54QE95910Lvrw,audio_features,spotify:track:2EBJnP9vf54QE95910Lvrw,0.159
0.00153,https://api.spotify.com/v1/audio-analysis/27gUeiai56GKF6TxvmPJut,0.488,187933,0.995,27gUeiai56GKF6TxvmPJut,0.0,1,0.911,-3.096,0,0.108,90.058,4,https://api.spotify.com/v1/tracks/27gUeiai56GKF6TxvmPJut,audio_features,spotify:track:27gUeiai56GKF6TxvmPJut,0.679
0.385,https://api.spotify.com/v1/audio-analysis/0fxGA5lxrdYNYoE7yJxTNZ,0.738,259867,0.577,0fxGA5lxrdYNYoE7yJxTNZ,0.037,0,0.122,-9.267,1,0.0236,100.02,4,https://api.spotify.com/v1/tracks/0fxGA5lxrdYNYoE7yJxTNZ,audio_features,spotify:track:0fxGA5lxrdYNYoE7yJxTNZ,0.715
0.0717,https://api.spotify.com/v1/audio-analysis/4CQGG4DimjEDPEli6xfhuJ,0.86,213732,0.678,4CQGG4DimjEDPEli6xfhuJ,0.0,2,0.0742,-4.547,1,0.0793,142.074,4,https://api.spotify.com/v1/tracks/4CQGG4DimjEDPEli6xfhuJ,audio_features,spotify:track:4CQGG4DimjEDPEli6xfhuJ,0.724
0.537,https://api.spotify.com/v1/audio-analysis/049vXERjilfrN8WoXG8zPt,0.416,355184,0.411,049vXERjilfrN8WoXG8zPt,0.0109,11,0.11,-8.653,0,0.0357,119.36,4,https://api.spotify.com/v1/tracks/049vXERjilfrN8WoXG8zPt,audio_features,spotify:track:049vXERjilfrN8WoXG8zPt,0.0957
0.106,https://api.spotify.com/v1/audio-analysis/0dssTLrqY79Klk6jx2RXCj,0.608,275617,0.6,0dssTLrqY79Klk6jx2RXCj,0.0063,7,0.172,-7.252,1,0.0384,116.027,4,https://api.spotify.com/v1/tracks/0dssTLrqY79Klk6jx2RXCj,audio_features,spotify:track:0dssTLrqY79Klk6jx2RXCj,0.194
0.239,https://api.spotify.com/v1/audio-analysis/1CGP5ioAXECjvTJdMTvX0O,0.472,250467,0.695,1CGP5ioAXECjvTJdMTvX0O,0.0,10,0.0942,-5.008,0,0.443,73.031,3,https://api.spotify.com/v1/tracks/1CGP5ioAXECjvTJdMTvX0O,audio_features,spotify:track:1CGP5ioAXECjvTJdMTvX0O,0.351
0.299,https://api.spotify.com/v1/audio-analysis/0RRAHU9Dkui4ZuroPk7XF3,0.741,208867,0.486,0RRAHU9Dkui4ZuroPk7XF3,0.00037,1,0.289,-8.813,1,0.319,140.06,4,https://api.spotify.com/v1/tracks/0RRAHU9Dkui4ZuroPk7XF3,audio_features,spotify:track:0RRAHU9Dkui4ZuroPk7XF3,0.274
0.0667,https://api.spotify.com/v1/audio-analysis/6Br5mChPdgQNmLF0G0gjPH,0.727,245264,0.426,6Br5mChPdgQNmLF0G0gjPH,2.1e-05,0,0.267,-9.225,1,0.0574,117.956,4,https://api.spotify.com/v1/tracks/6Br5mChPdgQNmLF0G0gjPH,audio_features,spotify:track:6Br5mChPdgQNmLF0G0gjPH,0.0768
0.572,https://api.spotify.com/v1/audio-analysis/4L7Y2OAPiY2I2GndZjAs5K,0.456,264066,0.672,4L7Y2OAPiY2I2GndZjAs5K,0.00156,0,0.364,-8.62,0,0.069,99.998,4,https://api.spotify.com/v1/tracks/4L7Y2OAPiY2I2GndZjAs5K,audio_features,spotify:track:4L7Y2OAPiY2I2GndZjAs5K,0.271
0.111,https://api.spotify.com/v1/audio-analysis/3tWa5qmAJ2OsHV6KxNZBxc,0.347,264038,0.594,3tWa5qmAJ2OsHV6KxNZBxc,1.91e-06,9,0.11,-7.33,1,0.0423,175.944,4,https://api.spotify.com/v1/tracks/3tWa5qmAJ2OsHV6KxNZBxc,audio_features,spotify:track:3tWa5qmAJ2OsHV6KxNZBxc,0.163
0.0457,https://api.spotify.com/v1/audio-analysis/6eGMMPRVYzpssGgednRvzU,0.355,180902,0.541,6eGMMPRVYzpssGgednRvzU,0.00516,8,0.316,-9.667,0,0.0608,123.524,3,https://api.spotify.com/v1/tracks/6eGMMPRVYzpssGgednRvzU,audio_features,spotify:track:6eGMMPRVYzpssGgednRvzU,0.337
0.492,https://api.spotify.com/v1/audio-analysis/4xyNG8vZR3g8FnphVkbjRo,0.325,272743,0.377,4xyNG8vZR3g8FnphVkbjRo,0.00314,10,0.111,-10.911,1,0.0345,98.87,4,https://api.spotify.com/v1/tracks/4xyNG8vZR3g8FnphVkbjRo,audio_features,spotify:track:4xyNG8vZR3g8FnphVkbjRo,0.278
0.556,https://api.spotify.com/v1/audio-analysis/4mq14Qa6OehdiyZFtHcdCH,0.415,295569,0.402,4mq14Qa6OehdiyZFtHcdCH,0.0677,7,0.198,-9.063,1,0.0354,144.033,4,https://api.spotify.com/v1/tracks/4mq14Qa6OehdiyZFtHcdCH,audio_features,spotify:track:4mq14Qa6OehdiyZFtHcdCH,0.237
0.0589,https://api.spotify.com/v1/audio-analysis/7vHmfnKJMWYWzS1H3dC5VF,0.551,238719,0.677,7vHmfnKJMWYWzS1H3dC5VF,0.0566,2,0.112,-6.347,1,0.0893,89.961,4,https://api.spotify.com/v1/tracks/7vHmfnKJMWYWzS1H3dC5VF,audio_features,spotify:track:7vHmfnKJMWYWzS1H3dC5VF,0.293
0.444,https://api.spotify.com/v1/audio-analysis/6vLrN5q3FiQQGQ6LtHmadx,0.672,215067,0.39,6vLrN5q3FiQQGQ6LtHmadx,0.00166,9,0.124,-8.552,0,0.111,170.086,4,https://api.spotify.com/v1/tracks/6vLrN5q3FiQQGQ6LtHmadx,audio_features,spotify:track:6vLrN5q3FiQQGQ6LtHmadx,0.134
0.428,https://api.spotify.com/v1/audio-analysis/2Pn76oik9rWyoBShTSNY9Q,0.652,164710,0.462,2Pn76oik9rWyoBShTSNY9Q,0.00226,6,0.107,-8.683,0,0.0487,114.932,4,https://api.spotify.com/v1/tracks/2Pn76oik9rWyoBShTSNY9Q,audio_features,spotify:track:2Pn76oik9rWyoBShTSNY9Q,0.265
0.832,https://api.spotify.com/v1/audio-analysis/6ny7kbH529rZfHp4UFVDiP,0.45,253532,0.41,6ny7kbH529rZfHp4UFVDiP,0.000242,5,0.091,-8.354,1,0.0321,122.913,4,https://api.spotify.com/v1/tracks/6ny7kbH529rZfHp4UFVDiP,audio_features,spotify:track:6ny7kbH529rZfHp4UFVDiP,0.144
0.174,https://api.spotify.com/v1/audio-analysis/5z9QQQ9lAb0fLxbwYf1HCV,0.578,257493,0.398,5z9QQQ9lAb0fLxbwYf1HCV,0.0,11,0.0794,-8.976,0,0.423,140.053,4,https://api.spotify.com/v1/tracks/5z9QQQ9lAb0fLxbwYf1HCV,audio_features,spotify:track:5z9QQQ9lAb0fLxbwYf1HCV,0.301
0.082,https://api.spotify.com/v1/audio-analysis/3JWh19WsndEFg0UFRFeTiU,0.626,265373,0.545,3JWh19WsndEFg0UFRFeTiU,6.08e-05,5,0.523,-8.438,0,0.348,163.17,4,https://api.spotify.com/v1/tracks/3JWh19WsndEFg0UFRFeTiU,audio_features,spotify:track:3JWh19WsndEFg0UFRFeTiU,0.266
0.0515,https://api.spotify.com/v1/audio-analysis/7sLDnUauivS2vN6Z9EfUJT,0.63,282667,0.628,7sLDnUauivS2vN6Z9EfUJT,0.0,2,0.091,-4.016,1,0.327,121.307,5,https://api.spotify.com/v1/tracks/7sLDnUauivS2vN6Z9EfUJT,audio_features,spotify:track:7sLDnUauivS2vN6Z9EfUJT,0.266
0.0185,https://api.spotify.com/v1/audio-analysis/5QqyRUZeBE04yJxsD1OC0I,0.76,260672,0.561,5QqyRUZeBE04yJxsD1OC0I,1.94e-05,1,0.199,-8.697,1,0.134,134.983,4,https://api.spotify.com/v1/tracks/5QqyRUZeBE04yJxsD1OC0I,audio_features,spotify:track:5QqyRUZeBE04yJxsD1OC0I,0.121
0.0293,https://api.spotify.com/v1/audio-analysis/5gGzdI9iL69WSNesDNNodS,0.664,157080,0.743,5gGzdI9iL69WSNesDNNodS,9.42e-05,7,0.0897,-5.537,1,0.0293,130.03,4,https://api.spotify.com/v1/tracks/5gGzdI9iL69WSNesDNNodS,audio_features,spotify:track:5gGzdI9iL69WSNesDNNodS,0.821
0.0079,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,0.653,234286,0.91,57p8CBvPOxrvyCbn6ttl5r,0.0,10,0.318,-3.36,1,0.0566,126.047,4,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,audio_features,spotify:track:57p8CBvPOxrvyCbn6ttl5r,0.0921
0.00369,https://api.spotify.com/v1/audio-analysis/3JKhmIlixlYwFLzrkc6drb,0.515,217547,0.847,3JKhmIlixlYwFLzrkc6drb,6.66e-05,5,0.293,-2.951,1,0.039,168.104,4,https://api.spotify.com/v1/tracks/3JKhmIlixlYwFLzrkc6drb,audio_features,spotify:track:3JKhmIlixlYwFLzrkc6drb,0.645
0.0646,https://api.spotify.com/v1/audio-analysis/5o4yGlG0PfeVUa6ClIyOxq,0.867,162586,0.545,5o4yGlG0PfeVUa6ClIyOxq,0.000289,2,0.0505,-5.192,1,0.0625,139.943,4,https://api.spotify.com/v1/tracks/5o4yGlG0PfeVUa6ClIyOxq,audio_features,spotify:track:5o4yGlG0PfeVUa6ClIyOxq,0.525
0.109,https://api.spotify.com/v1/audio-analysis/4AFgK4wP1iD5i8BYaLr9Vf,0.807,242933,0.736,4AFgK4wP1iD5i8BYaLr9Vf,0.00729,7,0.104,-6.748,1,0.151,154.023,4,https://api.spotify.com/v1/tracks/4AFgK4wP1iD5i8BYaLr9Vf,audio_features,spotify:track:4AFgK4wP1iD5i8BYaLr9Vf,0.54
0.0704,https://api.spotify.com/v1/audio-analysis/3rK43VNP0142Kbxt8nuAhD,0.678,206720,0.627,3rK43VNP0142Kbxt8nuAhD,0.0,6,0.17,-8.008,1,0.0613,105.956,4,https://api.spotify.com/v1/tracks/3rK43VNP0142Kbxt8nuAhD,audio_features,spotify:track:3rK43VNP0142Kbxt8nuAhD,0.252
0.0098,https://api.spotify.com/v1/audio-analysis/0RYXEibxMami3QuT8kn4Iz,0.922,261615,0.583,0RYXEibxMami3QuT8kn4Iz,0.0,5,0.0962,-4.982,1,0.0753,136.043,4,https://api.spotify.com/v1/tracks/0RYXEibxMami3QuT8kn4Iz,audio_features,spotify:track:0RYXEibxMami3QuT8kn4Iz,0.494
0.00156,https://api.spotify.com/v1/audio-analysis/6Xyn0CrKfHeAo5eI8I1cDj,0.461,223067,0.957,6Xyn0CrKfHeAo5eI8I1cDj,0.00385,5,0.313,-3.306,1,0.139,165.092,4,https://api.spotify.com/v1/tracks/6Xyn0CrKfHeAo5eI8I1cDj,audio_features,spotify:track:6Xyn0CrKfHeAo5eI8I1cDj,0.461
0.309,https://api.spotify.com/v1/audio-analysis/3nodtPfXcok53E8Uze8gvD,0.635,187589,0.659,3nodtPfXcok53E8Uze8gvD,0.0,8,0.302,-4.92,1,0.155,178.018,4,https://api.spotify.com/v1/tracks/3nodtPfXcok53E8Uze8gvD,audio_features,spotify:track:3nodtPfXcok53E8Uze8gvD,0.54
0.395,https://api.spotify.com/v1/audio-analysis/6hSkTXRf0Tl8ZvicBG9QHO,0.602,173947,0.459,6hSkTXRf0Tl8ZvicBG9QHO,0.0,10,0.153,-7.789,1,0.264,79.035,4,https://api.spotify.com/v1/tracks/6hSkTXRf0Tl8ZvicBG9QHO,audio_features,spotify:track:6hSkTXRf0Tl8ZvicBG9QHO,0.846
0.00909,https://api.spotify.com/v1/audio-analysis/6j0T2QMdvSxb9retfyae3y,0.884,125584,0.517,6j0T2QMdvSxb9retfyae3y,0.0,8,0.224,-8.987,1,0.43,145.96,4,https://api.spotify.com/v1/tracks/6j0T2QMdvSxb9retfyae3y,audio_features,spotify:track:6j0T2QMdvSxb9retfyae3y,0.587
0.157,https://api.spotify.com/v1/audio-analysis/2jYmK1cb3Uya6FFsocdpzO,0.669,171096,0.561,2jYmK1cb3Uya6FFsocdpzO,0.0,11,0.0739,-4.923,0,0.209,180.044,4,https://api.spotify.com/v1/tracks/2jYmK1cb3Uya6FFsocdpzO,audio_features,spotify:track:2jYmK1cb3Uya6FFsocdpzO,0.604
0.0058,https://api.spotify.com/v1/audio-analysis/22Y3qQ0mtEPhmCosbdBaZ3,0.739,233705,0.663,22Y3qQ0mtEPhmCosbdBaZ3,0.0,8,0.212,-6.331,1,0.0601,112.025,3,https://api.spotify.com/v1/tracks/22Y3qQ0mtEPhmCosbdBaZ3,audio_features,spotify:track:22Y3qQ0mtEPhmCosbdBaZ3,0.196
0.191,https://api.spotify.com/v1/audio-analysis/1Sl3njkhhz8nrSPZroDQ82,0.678,184248,0.819,1Sl3njkhhz8nrSPZroDQ82,0.0,8,0.159,-3.306,1,0.0313,90.004,4,https://api.spotify.com/v1/tracks/1Sl3njkhhz8nrSPZroDQ82,audio_features,spotify:track:1Sl3njkhhz8nrSPZroDQ82,0.499
0.0294,https://api.spotify.com/v1/audio-analysis/0ZiRSqlSsDlY0UyDYU9CTE,0.66,157080,0.745,0ZiRSqlSsDlY0UyDYU9CTE,0.0002,7,0.0831,-5.499,1,0.0307,130.074,4,https://api.spotify.com/v1/tracks/0ZiRSqlSsDlY0UyDYU9CTE,audio_features,spotify:track:0ZiRSqlSsDlY0UyDYU9CTE,0.828
0.408,https://api.spotify.com/v1/audio-analysis/4HW5kSQ8M2IQWZhSxERvla,0.627,173947,0.462,4HW5kSQ8M2IQWZhSxERvla,0.0,0,0.155,-7.686,0,0.253,78.811,4,https://api.spotify.com/v1/tracks/4HW5kSQ8M2IQWZhSxERvla,audio_features,spotify:track:4HW5kSQ8M2IQWZhSxERvla,0.836
0.00434,https://api.spotify.com/v1/audio-analysis/0WyFpxYlBCgH1gMXd26OOr,0.555,177067,0.896,0WyFpxYlBCgH1gMXd26OOr,0.0,0,0.145,-3.295,1,0.0388,114.995,4,https://api.spotify.com/v1/tracks/0WyFpxYlBCgH1gMXd26OOr,audio_features,spotify:track:0WyFpxYlBCgH1gMXd26OOr,0.578
0.00572,https://api.spotify.com/v1/audio-analysis/53mrVsi49rLHIaKBiSvElG,0.74,233705,0.657,53mrVsi49rLHIaKBiSvElG,0.0,8,0.211,-6.309,1,0.0595,112.016,3,https://api.spotify.com/v1/tracks/53mrVsi49rLHIaKBiSvElG,audio_features,spotify:track:53mrVsi49rLHIaKBiSvElG,0.179
0.000676,https://api.spotify.com/v1/audio-analysis/0E8CA9JBoEs3tD0JQJUpQb,0.898,204787,0.447,0E8CA9JBoEs3tD0JQJUpQb,1.04e-05,1,0.365,-8.849,1,0.0772,145.964,4,https://api.spotify.com/v1/tracks/0E8CA9JBoEs3tD0JQJUpQb,audio_features,spotify:track:0E8CA9JBoEs3tD0JQJUpQb,0.308
0.0295,https://api.spotify.com/v1/audio-analysis/4xBjsLUSjcx2h7PcRikpQp,0.655,228893,0.576,4xBjsLUSjcx2h7PcRikpQp,0.115,5,0.132,-6.735,0,0.0536,139.953,4,https://api.spotify.com/v1/tracks/4xBjsLUSjcx2h7PcRikpQp,audio_features,spotify:track:4xBjsLUSjcx2h7PcRikpQp,0.167
0.149,https://api.spotify.com/v1/audio-analysis/7F1LWA9sIlTorHUo4amGqk,0.745,221968,0.65,7F1LWA9sIlTorHUo4amGqk,0.0,0,0.107,-5.992,0,0.227,159.994,4,https://api.spotify.com/v1/tracks/7F1LWA9sIlTorHUo4amGqk,audio_features,spotify:track:7F1LWA9sIlTorHUo4amGqk,0.521
0.406,https://api.spotify.com/v1/audio-analysis/0xG0SHshCStMEyNbNC5d4k,0.658,176320,0.424,0xG0SHshCStMEyNbNC5d4k,0.0,8,0.0605,-6.796,1,0.093,114.342,4,https://api.spotify.com/v1/tracks/0xG0SHshCStMEyNbNC5d4k,audio_features,spotify:track:0xG0SHshCStMEyNbNC5d4k,0.429
0.0963,https://api.spotify.com/v1/audio-analysis/7JnQmMIjTZzCptaor4FYLy,0.621,268193,0.673,7JnQmMIjTZzCptaor4FYLy,0.0,2,0.306,-7.518,1,0.361,80.471,4,https://api.spotify.com/v1/tracks/7JnQmMIjTZzCptaor4FYLy,audio_features,spotify:track:7JnQmMIjTZzCptaor4FYLy,0.276
0.147,https://api.spotify.com/v1/audio-analysis/0wJJhRgdHhT93Z3iWdMB0T,0.488,205600,0.538,0wJJhRgdHhT93Z3iWdMB0T,0.0,6,0.305,-4.974,1,0.076,67.037,4,https://api.spotify.com/v1/tracks/0wJJhRgdHhT93Z3iWdMB0T,audio_features,spotify:track:0wJJhRgdHhT93Z3iWdMB0T,0.38
0.302,https://api.spotify.com/v1/audio-analysis/6ki9xXYU55ZSIU5DiFuIRT,0.805,187571,0.429,6ki9xXYU55ZSIU5DiFuIRT,4.86e-05,1,0.0962,-11.902,1,0.182,77.488,4,https://api.spotify.com/v1/tracks/6ki9xXYU55ZSIU5DiFuIRT,audio_features,spotify:track:6ki9xXYU55ZSIU5DiFuIRT,0.332
0.48,https://api.spotify.com/v1/audio-analysis/03Mradtcg4Il4gUQJ9LC9V,0.557,141642,0.312,03Mradtcg4Il4gUQJ9LC9V,3.95e-05,9,0.124,-15.003,1,0.277,89.484,5,https://api.spotify.com/v1/tracks/03Mradtcg4Il4gUQJ9LC9V,audio_features,spotify:track:03Mradtcg4Il4gUQJ9LC9V,0.0748
0.0603,https://api.spotify.com/v1/audio-analysis/3MMwcrgTCJ7bOAIScTyXFk,0.813,115922,0.366,3MMwcrgTCJ7bOAIScTyXFk,0.0,5,0.0864,-10.53,0,0.337,77.531,4,https://api.spotify.com/v1/tracks/3MMwcrgTCJ7bOAIScTyXFk,audio_features,spotify:track:3MMwcrgTCJ7bOAIScTyXFk,0.184
0.0474,https://api.spotify.com/v1/audio-analysis/5smaUuzvwMXtiuBPvzVBLE,0.783,207090,0.36,5smaUuzvwMXtiuBPvzVBLE,0.00795,0,0.0862,-7.947,0,0.1,74.999,4,https://api.spotify.com/v1/tracks/5smaUuzvwMXtiuBPvzVBLE,audio_features,spotify:track:5smaUuzvwMXtiuBPvzVBLE,0.412
0.616,https://api.spotify.com/v1/audio-analysis/7EoSDrwBPUBeBEORrpvgko,0.816,138936,0.245,7EoSDrwBPUBeBEORrpvgko,0.000813,0,0.127,-15.617,0,0.414,140.04,4,https://api.spotify.com/v1/tracks/7EoSDrwBPUBeBEORrpvgko,audio_features,spotify:track:7EoSDrwBPUBeBEORrpvgko,0.187
0.00665,https://api.spotify.com/v1/audio-analysis/4wPZ9kNZQZ6el6IcYTyhF6,0.49,204878,0.601,4wPZ9kNZQZ6el6IcYTyhF6,1.81e-06,1,0.0907,-6.131,1,0.196,98.966,4,https://api.spotify.com/v1/tracks/4wPZ9kNZQZ6el6IcYTyhF6,audio_features,spotify:track:4wPZ9kNZQZ6el6IcYTyhF6,0.245
0.0453,https://api.spotify.com/v1/audio-analysis/6DRsEO5yuEGBF87qpyMB4d,0.574,217333,0.937,6DRsEO5yuEGBF87qpyMB4d,0.0,5,0.242,-4.34,1,0.112,103.006,4,https://api.spotify.com/v1/tracks/6DRsEO5yuEGBF87qpyMB4d,audio_features,spotify:track:6DRsEO5yuEGBF87qpyMB4d,0.446
0.242,https://api.spotify.com/v1/audio-analysis/6IgtGf4ZmG3OPLmE1PFXrr,0.878,128669,0.233,6IgtGf4ZmG3OPLmE1PFXrr,0.0,5,0.0817,-11.311,0,0.603,134.956,4,https://api.spotify.com/v1/tracks/6IgtGf4ZmG3OPLmE1PFXrr,audio_features,spotify:track:6IgtGf4ZmG3OPLmE1PFXrr,0.135
0.454,https://api.spotify.com/v1/audio-analysis/5XVO2yXESFgE9og4IwrILf,0.477,193143,0.581,5XVO2yXESFgE9og4IwrILf,1.59e-06,10,0.196,-7.555,0,0.117,110.049,4,https://api.spotify.com/v1/tracks/5XVO2yXESFgE9og4IwrILf,audio_features,spotify:track:5XVO2yXESFgE9og4IwrILf,0.171
0.375,https://api.spotify.com/v1/audio-analysis/2VGNV3fdVW5gdd4j2wYSU8,0.8,179908,0.276,2VGNV3fdVW5gdd4j2wYSU8,0.0,4,0.0699,-15.301,0,0.091,115.019,4,https://api.spotify.com/v1/tracks/2VGNV3fdVW5gdd4j2wYSU8,audio_features,spotify:track:2VGNV3fdVW5gdd4j2wYSU8,0.0766
0.742,https://api.spotify.com/v1/audio-analysis/569dtdMw7TOS8E4qMCNRtP,0.568,221827,0.508,569dtdMw7TOS8E4qMCNRtP,3.02e-05,9,0.101,-7.73,1,0.0338,75.073,4,https://api.spotify.com/v1/tracks/569dtdMw7TOS8E4qMCNRtP,audio_features,spotify:track:569dtdMw7TOS8E4qMCNRtP,0.188
0.215,https://api.spotify.com/v1/audio-analysis/1tFu1ELRLvY8Je4KORNd0G,0.794,112547,0.364,1tFu1ELRLvY8Je4KORNd0G,0.0,2,0.0987,-13.181,1,0.373,144.982,4,https://api.spotify.com/v1/tracks/1tFu1ELRLvY8Je4KORNd0G,audio_features,spotify:track:1tFu1ELRLvY8Je4KORNd0G,0.159
0.000725,https://api.spotify.com/v1/audio-analysis/2nYwV62UABTH0NanrwVIdQ,0.897,204787,0.448,2nYwV62UABTH0NanrwVIdQ,1.17e-05,1,0.365,-8.874,1,0.0766,145.971,4,https://api.spotify.com/v1/tracks/2nYwV62UABTH0NanrwVIdQ,audio_features,spotify:track:2nYwV62UABTH0NanrwVIdQ,0.316
0.186,https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb,0.768,216897,0.517,0ofbQMrRDsUaVKq2mGLEAb,3.8e-05,7,0.104,-4.323,0,0.0312,104.992,4,https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb,audio_features,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,0.418
0.0727,https://api.spotify.com/v1/audio-analysis/6RFGykMl5wP1gMPccCY9oB,0.77,264957,0.478,6RFGykMl5wP1gMPccCY9oB,3.52e-05,7,0.112,-5.937,1,0.237,174.102,4,https://api.spotify.com/v1/tracks/6RFGykMl5wP1gMPccCY9oB,audio_features,spotify:track:6RFGykMl5wP1gMPccCY9oB,0.194
